year,day,participant,input,language,mean,stddev,median,user,system,min,max
2023,23,lanjian,input-lanjian,rust,0.028700254386666686,0.0008168941830680781,0.028477485920000004,0.3550309628571429,0.004006380571428572,0.02749962692,0.03277776792
2023,23,mattcl,input-lanjian,rust,0.007720732090000001,0.0004163649609373885,0.00768036492,0.09566899499999999,0.0025785376,0.00694418892,0.01204899392
2023,23,mattcl-py,input-lanjian,python,0.45621989125333345,0.016556389156855828,0.45021882792000006,4.680375586666666,0.05280501333333334,0.43957070892000005,0.47724867892000006
2023,23,lanjian,input-mattcl,rust,0.030350216979405962,0.0008069464922009236,0.030177604920000003,0.3586171823762377,0.003639970693069308,0.028728886920000002,0.03340479992
2023,23,mattcl,input-mattcl,rust,0.007779348190000002,0.0002432386671058991,0.00776708242,0.09499822999999996,0.0035824185999999997,0.0071866219200000005,0.00874327392
2023,23,mattcl-py,input-mattcl,python,0.4672730412533334,0.012787353171147004,0.46489715342000004,4.78231592,0.03628367999999999,0.45351884592,0.48432652692000006
