year,day,participant,input,language,mean,stddev,median,user,system,min,max
2023,4,chancalan,input-chancalan,python,0.015018587854081635,0.0004774902532632342,0.0149495844,0.01180844081632654,0.0030834863265306123,0.0138121929,0.016855623900000002
2023,4,kcen,input-chancalan,python,0.014616249461797756,0.0005192650517074103,0.0145508934,0.012162717977528091,0.00235724404494382,0.013339858900000001,0.0176025009
2023,4,lanjian,input-chancalan,rust,0.0011857916950000003,0.0002156876509309318,0.0012291484000000004,0.0010529030000000002,0.0001698052,0.00030511090000000024,0.0016790499000000003
2023,4,mattcl,input-chancalan,rust,0.0009808902450000009,0.00017714627521188018,0.0010413279000000002,0.0008345039999999998,0.00018037779999999996,0.00022090390000000025,0.0017179729000000004
2023,4,mattcl-py,input-chancalan,python,0.014761126559898467,0.0008180259747645993,0.0145738159,0.011690044162436544,0.0029683843654822323,0.0137257009,0.0181955489
2023,4,mattcl-ts,input-chancalan,typescript (bun),0.011445157234999998,0.00036362626270433824,0.011436769400000001,0.0077783044999999995,0.008107638399999999,0.0105815399,0.0127638309
2023,4,mikofo,input-chancalan,javascript (bun),0.013685305255000002,0.00035835380295780393,0.0137036689,0.013151755000000003,0.0096961524,0.012610264900000001,0.0154073159
2023,4,pting,input-chancalan,python,0.014763574602020204,0.0006787503389690023,0.014639393900000002,0.01193789292929294,0.0027186898989898993,0.0134543729,0.017973453900000002
2023,4,chancalan,input-kcen,python,0.015126281413966486,0.0006667462489145239,0.014999211900000002,0.011768479329608934,0.003260172067039105,0.014031251900000001,0.0183801049
2023,4,kcen,input-kcen,python,0.014653248468527913,0.0006062558635567919,0.014568336900000001,0.011732282233502532,0.0028186485279187825,0.0137870959,0.0181015739
2023,4,lanjian,input-kcen,rust,0.0012466429000000006,0.00015151384696041384,0.0012590949000000004,0.0011104399999999994,0.00016498380000000003,0.0005507999000000001,0.0017477489000000004
2023,4,mattcl,input-kcen,rust,0.0009864275000000004,0.0001919606678562802,0.0010331579000000003,0.000819238,0.00018921339999999998,0.0002947809000000002,0.0016932169
2023,4,mattcl-py,input-kcen,python,0.01465753630703517,0.00047687643041538274,0.0145875029,0.011592336180904522,0.0029660882412060295,0.0135119799,0.017357271900000002
2023,4,mattcl-ts,input-kcen,typescript (bun),0.011474408414999996,0.00038509671213986555,0.0114787529,0.007749838499999997,0.008226458800000003,0.0103881089,0.0125717919
2023,4,mikofo,input-kcen,javascript (bun),0.013728817839999992,0.00035765553056248985,0.013773304400000002,0.013260274500000004,0.009719009600000005,0.012610824900000001,0.014509695900000001
2023,4,pting,input-kcen,python,0.014632474515384615,0.00042308868408918765,0.0146231089,0.011628356410256406,0.002891792615384616,0.013489718900000001,0.017262875900000002
2023,4,chancalan,input-lanjian,python,0.015037099311167514,0.0005659151017962228,0.014980396900000002,0.011886038578680203,0.0030361675126903565,0.014035799900000001,0.0182212879
2023,4,kcen,input-lanjian,python,0.01473627994000001,0.0005907513333515224,0.014692724400000001,0.011866704999999995,0.0027440857999999997,0.013394359900000001,0.017499968900000003
2023,4,lanjian,input-lanjian,rust,0.0012333422250000005,0.00015432391658316358,0.0012502879000000002,0.0010938750000000004,0.00017024380000000002,0.00043195790000000026,0.0016512789000000005
2023,4,mattcl,input-lanjian,rust,0.0009802889750000004,0.00016377243838267908,0.0010497434000000003,0.0008532430000000001,0.0001548772,0.00041372390000000026,0.0014703199000000004
2023,4,mattcl-py,input-lanjian,python,0.014757960810000002,0.000636220329735024,0.0146538514,0.01189979,0.0027472188000000003,0.0139028919,0.0184981349
2023,4,mattcl-ts,input-lanjian,typescript (bun),0.011473504800000001,0.000344051950648905,0.0114765389,0.008685439499999996,0.007141492599999996,0.0102900759,0.012311645900000001
2023,4,mikofo,input-lanjian,javascript (bun),0.01375727784500001,0.0003601893919744119,0.013795475900000001,0.013653318999999995,0.009382007599999999,0.012699350900000001,0.0147684009
2023,4,pting,input-lanjian,python,0.014738965105128201,0.0006277606719607871,0.0146275779,0.011814320000000001,0.0027997811282051287,0.0134144189,0.0178094679
2023,4,chancalan,input-mattcl,python,0.015072742801554408,0.0005212835576265448,0.0149957049,0.01163701139896373,0.0033107150259067326,0.0142330699,0.018398719900000002
2023,4,kcen,input-mattcl,python,0.014703670879381455,0.0006308414735425588,0.014604413900000002,0.011561151546391757,0.0030304837113402064,0.013515527900000001,0.0182982119
2023,4,lanjian,input-mattcl,rust,0.0012829713299999993,0.00019912837892286308,0.0012989199000000002,0.0010892694999999999,0.0001875152,0.0004646289000000002,0.0020267709000000005
2023,4,mattcl,input-mattcl,rust,0.00100457151,0.0001587402615241061,0.0010582599000000003,0.0008448890000000005,0.00019100279999999993,0.00024433790000000016,0.0014223909000000002
2023,4,mattcl-py,input-mattcl,python,0.014760901899999996,0.0006153881897988862,0.014690123900000001,0.011752239499999997,0.0029044213999999983,0.0134672569,0.0175913299
2023,4,mattcl-ts,input-mattcl,typescript (bun),0.011495096154999997,0.0003520235867158498,0.0115059034,0.008321049000000004,0.007600041599999995,0.0104319109,0.0125659519
2023,4,mikofo,input-mattcl,javascript (bun),0.013748470464999997,0.0003526679915667204,0.0137723724,0.013465049500000001,0.009574541000000002,0.012387246900000001,0.014675355900000001
2023,4,pting,input-mattcl,python,0.014727976568367341,0.0005949706128664543,0.014656490900000001,0.011887681632653059,0.002722291836734695,0.0135377489,0.0176080609
2023,4,chancalan,input-mikofo,python,0.01512487762631579,0.0006271378856830567,0.015020536900000001,0.011786131578947362,0.0032217105263157883,0.0140592539,0.0182103879
2023,4,kcen,input-mikofo,python,0.014845102076767674,0.0005887426789503362,0.014765038900000001,0.011949307070707071,0.0027900036363636372,0.0136225879,0.018060136900000003
2023,4,lanjian,input-mikofo,rust,0.001322674255,0.00023007425979258196,0.0013618324000000002,0.0011302699999999998,0.000167071,0.0006220629000000001,0.0020881659
2023,4,mattcl,input-mikofo,rust,0.0010033858550000001,0.00016940410392053245,0.0010615709000000003,0.0008800745000000003,0.000158068,0.0002386669000000002,0.0016693519000000004
2023,4,mattcl-py,input-mikofo,python,0.014794466934999993,0.0006484746830830037,0.0147609864,0.0115909695,0.0030950349999999995,0.013467847900000001,0.0179059879
2023,4,mattcl-ts,input-mikofo,typescript (bun),0.011530859624999999,0.00033885110072989094,0.011489994400000002,0.008326086999999996,0.0078382474,0.0105190629,0.0125409139
2023,4,mikofo,input-mikofo,javascript (bun),0.013902869214999997,0.00036353302337537084,0.0138921514,0.014256625,0.0093537712,0.0130666289,0.014907109900000002
2023,4,pting,input-mikofo,python,0.014705069091709842,0.0005026515959394214,0.0146643159,0.011685877202072542,0.0029189403108808303,0.0137424029,0.0172815309
