year,day,participant,input,language,mean,stddev,median,user,system,min,max
2024,21,mattcl,input-mattcl,rust,0.0013700626449999983,0.000198501788660493,0.0014143924399999998,0.0009866054000000006,0.00045787439999999996,0.0006070919399999997,0.0019330819399999998
2024,21,mattcl-py,input-mattcl,python,0.017147608487619044,0.0005987910940859663,0.01705369794,0.012004911190476183,0.005074479761904764,0.01596259194,0.020571562940000003
