year,day,participant,input,language,mean,stddev,median,user,system,min,max
2024,12,kcen,input-kcen,nim,0.0019413118700000007,0.00041174296443813275,0.0018753643600000003,0.0013711438000000007,0.0005968444,0.0010337998600000002,0.003385108860000001
2024,12,lanjian,input-kcen,rust,0.002615658010000001,0.0002433574018370757,0.0025888738600000002,0.0018860844000000002,0.0007350216,0.0018540348600000005,0.00343849786
2024,12,mattcl,input-kcen,rust,0.0017504394600000007,0.0004441858306077576,0.0016454293600000002,0.0013583525999999995,0.0004551259999999999,0.0005385838600000003,0.0027153558600000005
2024,12,mattcl-py,input-kcen,python,0.03812587084648648,0.0012396883562576229,0.03771861486,0.03301064702702704,0.005010694594594595,0.03572035686,0.04139150586
2024,12,kcen,input-lanjian,nim,0.001940553090000001,0.00038535135694852226,0.0018700548600000002,0.0013056100000000015,0.0006553129000000003,0.0011682508600000005,0.00290348786
2024,12,lanjian,input-lanjian,rust,0.0026358778900000017,0.00027840462203814094,0.0026108908600000003,0.0018149643999999993,0.0008302256999999999,0.0018322438600000004,0.00487044786
2024,12,mattcl,input-lanjian,rust,0.00185167373,0.00036848244374597844,0.0016976868600000004,0.0014506349999999994,0.0004543453,0.0011019878600000005,0.0026908898600000006
2024,12,mattcl-py,input-lanjian,python,0.037614417457402585,0.000979194428514492,0.03747682286,0.03267605506493506,0.004863457922077923,0.03621915086,0.04089847386
2024,12,kcen,input-mattcl,nim,0.0019619951250000006,0.00034566258823821616,0.0018856388600000003,0.001446755,0.0005465666000000003,0.00125559486,0.0026473988600000005
2024,12,lanjian,input-mattcl,rust,0.0026437035550000002,0.00030275974924613057,0.00259363336,0.0017532949999999987,0.0008813613999999992,0.0018579418600000001,0.0052913338600000005
2024,12,mattcl,input-mattcl,rust,0.0018146247600000004,0.00036599170578243664,0.0016908788600000003,0.001416930000000001,0.000451116,0.0009274008600000003,0.0030089548600000008
2024,12,mattcl-py,input-mattcl,python,0.037545028924102566,0.0009577736594712877,0.03740810536,0.03245164564102563,0.00501133282051282,0.036191078859999996,0.04051725086
