year,day,participant,input,language,mean,stddev,median,user,system,min,max
2025,4,kcen,input-lanjian,nim,0.0025628140350000012,0.000203193285507058,0.0025704753400000004,0.0020866818000000015,0.0005258211999999997,0.0017230528400000002,0.00314096884
2025,4,lanjian,input-lanjian,rust,0.001826986134999999,0.000385424357073441,0.0016716418399999999,0.0014624604000000008,0.0004289084,0.00107829584,0.0028635098400000003
2025,4,mattcl,input-lanjian,rust,0.0013857197000000001,0.0001429825135232893,0.00139886584,0.001328866799999999,0.00017805780000000005,0.0006698308400000001,0.0017235348400000002
2025,4,mattcl-py,input-lanjian,python,0.03815940762205129,0.0010657839459490214,0.03786813534,0.03368247333333333,0.00441453358974359,0.036350878839999996,0.04130669884
2025,4,whyando,input-lanjian,rust,0.0009822979900000002,0.00015616279424382018,0.0010397488400000002,0.0008702394000000001,0.00027436120000000005,0.00044674384,0.00174239984
2025,4,kcen,input-mattcl,nim,0.002571667580000002,0.0001874717372470167,0.00258869884,0.0019633200000000015,0.0006608714999999998,0.00169670384,0.0030807558400000002
2025,4,lanjian,input-mattcl,rust,0.001844208755,0.00036251775677528504,0.0017223873399999999,0.0016020049999999999,0.0003092440000000001,0.0009470398399999999,0.00282796284
2025,4,mattcl,input-mattcl,rust,0.0013674575999999999,0.00014364217098816553,0.00139758384,0.0011430968000000002,0.00033700480000000007,0.0005958318399999999,0.00189536584
2025,4,mattcl-py,input-mattcl,python,0.03795789859999999,0.0009650243383595535,0.03779761784,0.033159653333333344,0.0047253415999999986,0.03648651284,0.04095349884
2025,4,whyando,input-mattcl,rust,0.0009900857000000002,0.00017479622826994116,0.0010174968399999998,0.0009624671999999995,0.00020147499999999998,0.00017860084,0.0016737818400000002
2025,4,kcen,input-whyando,nim,0.0024471756500000007,0.0003088345334253184,0.0025378638399999997,0.0020466786000000003,0.0004973294000000002,0.0012283868399999998,0.00309154684
2025,4,lanjian,input-whyando,rust,0.0018514184350000005,0.00036627949822752847,0.00171004384,0.0015663217999999995,0.0003388917,0.0009584818400000001,0.00287969984
2025,4,mattcl,input-whyando,rust,0.0013847929049999996,0.00013736614755090006,0.0014009603399999999,0.0012979168000000001,0.00019804319999999997,0.0006606438399999999,0.0018798058400000001
2025,4,mattcl-py,input-whyando,python,0.038121053721578944,0.000987773456023502,0.03788007234,0.033054324210526315,0.004979444736842105,0.03686466084,0.04132748784
2025,4,whyando,input-whyando,rust,0.0010299785399999998,0.00019110614625992962,0.00104695734,0.0008743203999999999,0.0002654720999999999,0.00038831483999999996,0.0017072548400000002
