year,day,participant,input,language,mean,stddev,median,user,system,min,max
2024,9,kcen,input-kcen,nim,0.003936186274999998,0.00032072743382380054,0.0039086812,0.0026871547999999974,0.00127786,0.0031723787,0.0066246427
2024,9,lanjian,input-kcen,rust,0.0024315294249999987,0.00029195328106313014,0.0024997836999999996,0.0016088550000000002,0.0008527262000000001,0.0015392296999999996,0.0032038366999999996
2024,9,mattcl,input-kcen,rust,0.0021958304449999984,0.0003285396643006197,0.0022940327,0.001549991599999998,0.0006843192,0.0014256366999999997,0.0029421377
2024,9,mattcl-py,input-kcen,python,0.03156142605106384,0.0008227658117060496,0.0314104877,0.024932637446808507,0.006545802553191491,0.0303754207,0.0342958507
2024,9,kcen,input-lanjian,nim,0.0038849553300000015,0.0004889299358065964,0.0038011407,0.0025305412,0.0013293257999999997,0.0029958466999999997,0.0073446106999999995
2024,9,lanjian,input-lanjian,rust,0.002474318554999999,0.00029230397543349466,0.0025182081999999997,0.0016537165999999995,0.0008261950999999998,0.0016307206999999996,0.0037991316999999997
2024,9,mattcl,input-lanjian,rust,0.0021761876049999998,0.00035020590491548583,0.0022545841999999996,0.00168602,0.0005365605999999999,0.0013555046999999996,0.0038118356999999993
2024,9,mattcl-py,input-lanjian,python,0.03162831090879121,0.0008485632950583714,0.0314305957,0.026133020659340655,0.0054211762637362635,0.030431543700000004,0.034642169699999996
2024,9,kcen,input-mattcl,nim,0.003917636114999998,0.000388940034694377,0.0038679856999999994,0.0024843794,0.0014116880999999997,0.0030900037,0.0058193637
2024,9,lanjian,input-mattcl,rust,0.0025134295799999996,0.00028497382626286943,0.0025442821999999998,0.0017052450000000002,0.0008322683999999996,0.0016943596999999995,0.004052024699999999
2024,9,mattcl,input-mattcl,rust,0.0021464976099999987,0.0003397039608954571,0.0022503016999999995,0.001545505,0.000650238,0.0013788996999999999,0.0028840476999999996
2024,9,mattcl-py,input-mattcl,python,0.03158247661578948,0.000812945144243063,0.031412240699999996,0.024889143157894728,0.006599983578947369,0.0303250857,0.0342906417
