year,day,participant,input,language,mean,stddev,median,user,system,min,max
2025,5,kcen,input-lanjian,nim,0.0013324041949999998,0.00020482814768893055,0.0013776939400000003,0.0010187786000000001,0.00039042300000000004,0.00047576794000000013,0.00177737794
2025,5,lanjian,input-lanjian,rust,0.000920054525,0.00016781380679577355,0.0009548869400000002,0.0008409304000000001,0.00025090610000000005,0.0002585209400000001,0.0017123569400000003
2025,5,mattcl,input-lanjian,rust,0.0006705797650000008,0.00016798833800598905,0.0006807629400000002,0.0006629015000000002,0.00018249130000000003,0.00007801294000000006,0.0012577339400000004
2025,5,mattcl-py,input-lanjian,python,0.01832755555688313,0.0005105789866968368,0.01824267794,0.013360410909090913,0.004869503116883118,0.017338041940000003,0.020705252940000002
2025,5,whyando,input-lanjian,rust,0.0006830148452999998,0.00015760032719096926,0.0007057049400000002,0.0006830934999999999,0.00019152410000000003,0.0,0.0011854479400000004
2025,5,kcen,input-mattcl,nim,0.0013131998099999997,0.0002215101051275112,0.0013375889400000004,0.0010980727000000003,0.0003325875,0.0006529009400000002,0.0020086309400000005
2025,5,lanjian,input-mattcl,rust,0.00091328052,0.00016787338513524834,0.0009579419400000002,0.0008728385999999999,0.00021581840000000005,0.00032499594000000016,0.0017635809400000002
2025,5,mattcl,input-mattcl,rust,0.0006629698799999994,0.00017073475036552552,0.0006871549400000002,0.0006397960999999999,0.00019376120000000004,0.00012463094000000007,0.0012798749400000002
2025,5,mattcl-py,input-mattcl,python,0.018187433927341772,0.0004950994735428117,0.01814276994,0.013248357974683546,0.004845918101265822,0.017464518940000003,0.021210549940000004
2025,5,whyando,input-mattcl,rust,0.0006828278699999996,0.00017075265405194735,0.0006994874400000001,0.0006527462,0.00019540050000000004,0.00008274194000000025,0.0013259619400000004
2025,5,kcen,input-whyando,nim,0.001301658755,0.00020408648501574322,0.0013571299400000003,0.0011144854000000005,0.0003283182,0.0005490449400000002,0.0020518219400000003
2025,5,lanjian,input-whyando,rust,0.0009183866400000006,0.0001543551805371406,0.0009589539400000003,0.0008446727000000002,0.00024517609999999987,0.000013641940000000147,0.0016457419400000004
2025,5,mattcl,input-whyando,rust,0.0007148013803000004,0.00019822748626902945,0.0007204569400000002,0.0006558928999999998,0.00019653839999999995,0.0,0.00149653194
2025,5,mattcl-py,input-whyando,python,0.01828958002433734,0.0007667257586133106,0.018139489940000003,0.013233910361445778,0.004975124939759038,0.017072263940000002,0.021498348940000002
2025,5,whyando,input-whyando,rust,0.0006850974603000001,0.00013716903364926236,0.0007096064400000002,0.0006938436000000001,0.00018334629999999992,0.0,0.0010609349400000003
