year,day,participant,input,language,mean,stddev,median,user,system,min,max
2024,20,lanjian,input-lanjian,rust,0.013674073500000005,0.0003469080404126174,0.01364848318,0.17732186500000002,0.004754004099999999,0.01309746768,0.01589517068
2024,20,mattcl,input-lanjian,rust,0.0018603164399999992,0.00027368355808198355,0.0018487841800000002,0.009073809499999997,0.0037789215,0.0013997796800000004,0.0027014336800000004
2024,20,mattcl-py,input-lanjian,python,0.08200044879428571,0.0010484886755646908,0.08182968168,0.5233304657142858,0.0615254657142857,0.08052476168,0.08516394868
2024,20,lanjian,input-mattcl,rust,0.013880298065000008,0.0006489812380040221,0.01379195318,0.17543904999999993,0.0041023640999999994,0.01298045968,0.018537211680000002
2024,20,mattcl,input-mattcl,rust,0.0018493921750000015,0.00027307092555241074,0.0018294536800000003,0.008849145099999995,0.003908690999999999,0.0014209086800000003,0.00292185568
2024,20,mattcl-py,input-mattcl,python,0.08235530437444444,0.0010707793164183817,0.08220322718,0.5166100355555554,0.06045434111111111,0.07994353668000001,0.08469589568000001
