year,day,participant,input,language,mean,stddev,median,user,system,min,max
2025,8,kcen,input-lanjian,nim,0.055240030462222214,0.0011717033108799694,0.05507615074000001,0.044481911851851845,0.010602834814814818,0.053216408240000006,0.058925869240000005
2025,8,lanjian,input-lanjian,rust,0.014593915424210532,0.0005322009590453862,0.014537868240000001,0.009075687999999995,0.005390029473684213,0.01361439024,0.017945499240000003
2025,8,mattcl,input-lanjian,rust,0.00254591181,0.00025582643814894303,0.00255685774,0.0019407850000000017,0.0006271728,0.0015069472400000001,0.00357278624
2025,8,whyando,input-lanjian,rust,0.007005835474999999,0.0003654639856020431,0.00703651724,0.0035032820000000004,0.0035499897999999998,0.005777954240000001,0.00826948024
2025,8,kcen,input-mattcl,nim,0.05520259546222221,0.001271354391695361,0.055044020740000005,0.044367097037037014,0.010705491851851852,0.052964456240000006,0.058318282240000005
2025,8,lanjian,input-mattcl,rust,0.014566377045263175,0.0005829843232065984,0.014499301240000002,0.009195928421052633,0.005276385052631581,0.01348754224,0.01714797624
2025,8,mattcl,input-mattcl,rust,0.001798869305,0.0004530489215136308,0.00166749724,0.0015811747999999997,0.00036979100000000006,0.0010884032399999998,0.0030654352400000004
2025,8,whyando,input-mattcl,rust,0.006761298869999999,0.0005807722195027441,0.00689616924,0.0032086980000000003,0.0036466216000000007,0.00557187824,0.00878012624
2025,8,kcen,input-whyando,nim,0.056272590862641504,0.0017029407841528726,0.05583942024000001,0.04589520150943396,0.010270670188679243,0.054017849240000006,0.06211042424000001
2025,8,lanjian,input-whyando,rust,0.014637062500204077,0.00045031579240463514,0.01461171724,0.00914032408163265,0.0053655785714285704,0.01368112424,0.017013123240000004
2025,8,mattcl,input-whyando,rust,0.0025589482000000015,0.00021397931002828117,0.0025977747400000003,0.0018997672000000024,0.0006897493999999997,0.00167820724,0.0031579592400000005
2025,8,whyando,input-whyando,rust,0.007201304735000002,0.0004994830209046249,0.0072163737399999995,0.0031118865999999997,0.004207911000000002,0.0059586132400000005,0.010182903240000001
