year,day,participant,input,language,mean,stddev,median,user,system,min,max
2024,25,mattcl,input-mattcl,rust,0.0013870862049999999,0.00016295098820474666,0.0014176460999999999,0.0010129292999999998,0.00042395549999999996,0.0007390916,0.0020168815999999997
2024,25,mattcl-py,input-mattcl,python,0.018746674007643314,0.0007157831160830067,0.0186335386,0.014305080636942679,0.004334979872611465,0.0174719776,0.0219599106
