year,day,participant,input,language,mean,stddev,median,user,system,min,max
2024,19,lanjian,input-lanjian,rust,0.003373457320000001,0.0003597577995517696,0.0033247013399999997,0.023386448599999995,0.010542864399999997,0.00270359784,0.00552065284
2024,19,mattcl,input-lanjian,rust,0.0014001810249999996,0.00019441282854372712,0.00143819334,0.0033380510000000007,0.0017997482000000002,0.0008672288400000001,0.00265611884
2024,19,mattcl-py,input-lanjian,python,0.050495928559298256,0.0005357980352225199,0.05043175484,0.12190189684210527,0.03476990385964912,0.04945854284,0.051851403840000004
2024,19,lanjian,input-mattcl,rust,0.002805250029999999,0.00022470854014143842,0.00280782334,0.018264520799999996,0.008492330999999997,0.0023092088399999998,0.0038162918400000004
2024,19,mattcl,input-mattcl,rust,0.0014070660800000014,0.00016430749617322998,0.00144368834,0.003513251799999999,0.0017209522000000007,0.00088834884,0.0018618718399999999
2024,19,mattcl-py,input-mattcl,python,0.048420259348474576,0.0005525586250941243,0.048380111840000004,0.08684495661016947,0.03580181762711865,0.047196416840000005,0.04973678384
